timestamp,gesture,gesture_id,gesture_confidence,gesture_phase,gesture_vel_x,gesture_vel_y,gesture_vel_z,ee_x,ee_y,ee_z,joint_0,joint_1,joint_2,joint_3,joint_4,joint_5,gripper,prev_action,prev_action_id,action,action_id
1764635500.1402617,none,0,0.0,0,0.0,0.0,0.0,0.011621490572816303,-0.05096535128744629,0.7813442121185196,-0.4308680593967438,1.6111960411071777,-2.8789761066436768,-0.2514651417732239,-1.0020005702972412,-0.03095075860619545,-0.010262531228363514,move_right,4,move_right,4
1764635500.2405484,none,0,0.0,0,0.0,0.0,0.0,0.012209514052912769,-0.05410026335498086,0.7798416114651343,-0.48262670636177063,1.617232322692871,-2.878976345062256,-0.2508189380168915,-1.0329777002334595,-0.030932435765862465,-0.01026192121207714,move_right,4,move_right,4
1764635500.3406763,none,0,0.0,0,0.0,0.0,0.0,0.012737884308226522,-0.05772051872617034,0.7784013046482949,-0.540664792060852,1.624204158782959,-2.878976821899414,-0.25008437037467957,-1.0604780912399292,-0.030912652611732483,-0.010261204093694687,move_right,4,move_right,4
1764635500.440792,none,0,0.0,0,0.0,0.0,0.0,0.013278919491683184,-0.06181036119078845,0.7770830198877076,-0.6011465191841125,1.6320220232009888,-2.878977060317993,-0.2492533177137375,-1.0830930471420288,-0.030893009155988693,-0.010260360315442085,move_right,4,move_right,4
1764635500.540826,none,0,0.0,0,0.0,0.0,0.0,0.013619389297657474,-0.06611694509884747,0.7759360102987762,-0.660510778427124,1.6400294303894043,-2.8789775371551514,-0.248393714427948,-1.100358009338379,-0.030872037634253502,-0.010259403847157955,move_right,4,move_right,4
1764635500.640925,none,0,0.0,0,0.0,0.0,0.0,0.013702692365867453,-0.07093175691808642,0.7748561598390924,-0.72234708070755,1.6487022638320923,-2.8789782524108887,-0.2474765181541443,-1.1140897274017334,-0.030856367200613022,-0.01025824062526226,move_right,4,move_right,4
1764635500.7410467,none,0,0.0,0,0.0,0.0,0.0,0.013660992493138097,-0.07617204212528453,0.7738556670216905,-0.7827481627464294,1.6579173803329468,-2.878978729248047,-0.2465059757232666,-1.1239922046661377,-0.030842335894703865,-0.010256900452077389,move_right,4,move_right,4
1764635500.8411586,none,0,0.0,0,0.0,0.0,0.0,0.013486020979457947,-0.08148239191095888,0.7729738974866819,-0.8378056287765503,1.6670482158660889,-2.878979444503784,-0.24554356932640076,-1.1299954652786255,-0.030831199139356613,-0.010255388915538788,move_right,4,move_right,4
1764635500.9412706,none,0,0.0,0,0.0,0.0,0.0,0.013157615359201867,-0.08725915412286889,0.7721115817984483,-0.891751766204834,1.6767829656600952,-2.8789803981781006,-0.24453169107437134,-1.1332080364227295,-0.03082132153213024,-0.010253464803099632,move_right,4,move_right,4
1764635501.041547,none,0,0.0,0,0.0,0.0,0.0,0.012687788590636948,-0.09323101207507248,0.7712865350028566,-0.9419741630554199,1.6866692304611206,-2.878981351852417,-0.24350883066654205,-1.1338186264038086,-0.03084227256476879,-0.01024970319122076,move_right,4,move_right,4
